League Name,Date,Home Team,Away Team,Home Score,Away Score
Trendyol 1. Lig,22.12.2012 13:00,GAZİANTEP B.Ş. BLD.SPOR,BOLUSPOR,2,1
Trendyol 1. Lig,22.12.2012 14:00,Ş.URFASPOR,KAYSERİ ERCİYESSPOR,1,0
Trendyol 1. Lig,22.12.2012 16:00,BUCASPOR,DENİZLİSPOR,1,0
Trendyol 1. Lig,22.12.2012 19:00,MANİSASPOR,ADANASPOR A.Ş.,2,1
Trendyol 1. Lig,23.12.2012 13:00,1461 TRABZON,ÇAYKUR RİZESPOR A.Ş.,0,0
Trendyol 1. Lig,23.12.2012 13:00,MKE ANKARAGÜCÜ,TORKU KONYASPOR,0,3
Trendyol 1. Lig,23.12.2012 13:00,TKİ TAVŞANLI LİNYİTSPOR,GÖZTEPE A.Ş.,0,1
Trendyol 1. Lig,23.12.2012 14:00,ADANA DEMİRSPOR,SAMSUNSPOR,0,0
Trendyol 1. Lig,23.12.2012 19:00,KARŞIYAKA,KARTALSPOR,2,2
Trendyol 1. Lig,19.01.2013 13:00,1461 TRABZON,DENİZLİSPOR,3,0
Trendyol 1. Lig,19.01.2013 14:00,Ş.URFASPOR,ADANASPOR A.Ş.,0,0
Trendyol 1. Lig,19.01.2013 16:00,GÖZTEPE A.Ş.,KARTALSPOR,2,0
Trendyol 1. Lig,19.01.2013 19:00,MANİSASPOR,KARŞIYAKA,1,0
Trendyol 1. Lig,20.01.2013 12:30,GAZİANTEP B.Ş. BLD.SPOR,ÇAYKUR RİZESPOR A.Ş.,1,4
Trendyol 1. Lig,20.01.2013 13:00,TKİ TAVŞANLI LİNYİTSPOR,SAMSUNSPOR,0,0
Trendyol 1. Lig,20.01.2013 14:00,MKE ANKARAGÜCÜ,KAYSERİ ERCİYESSPOR,1,3
Trendyol 1. Lig,20.01.2013 19:00,ADANA DEMİRSPOR,BOLUSPOR,0,1
Trendyol 1. Lig,21.01.2013 20:00,BUCASPOR,TORKU KONYASPOR,0,1
Trendyol 1. Lig,26.01.2013 13:00,BOLUSPOR,TKİ TAVŞANLI LİNYİTSPOR,2,2
Trendyol 1. Lig,26.01.2013 14:00,KAYSERİ ERCİYESSPOR,BUCASPOR,0,0
Trendyol 1. Lig,26.01.2013 14:00,KARŞIYAKA,Ş.URFASPOR,1,0
Trendyol 1. Lig,26.01.2013 19:00,TORKU KONYASPOR,1461 TRABZON,0,4
Trendyol 1. Lig,27.01.2013 13:00,DENİZLİSPOR,GAZİANTEP B.Ş. BLD.SPOR,2,1
Trendyol 1. Lig,27.01.2013 13:00,KARTALSPOR,MANİSASPOR,0,0
Trendyol 1. Lig,27.01.2013 14:00,SAMSUNSPOR,GÖZTEPE A.Ş.,1,0
Trendyol 1. Lig,27.01.2013 19:00,ÇAYKUR RİZESPOR A.Ş.,ADANA DEMİRSPOR,1,2
Trendyol 1. Lig,28.01.2013 20:00,ADANASPOR A.Ş.,MKE ANKARAGÜCÜ,0,1
Trendyol 1. Lig,02.02.2013 13:00,1461 TRABZON,KAYSERİ ERCİYESSPOR,0,1
Trendyol 1. Lig,02.02.2013 14:00,ADANA DEMİRSPOR,DENİZLİSPOR,2,1
Trendyol 1. Lig,02.02.2013 19:00,Ş.URFASPOR,MANİSASPOR,2,0
Trendyol 1. Lig,03.02.2013 13:00,MKE ANKARAGÜCÜ,KARŞIYAKA,1,1
Trendyol 1. Lig,03.02.2013 13:00,GAZİANTEP B.Ş. BLD.SPOR,TORKU KONYASPOR,1,0
Trendyol 1. Lig,03.02.2013 13:00,TKİ TAVŞANLI LİNYİTSPOR,ÇAYKUR RİZESPOR A.Ş.,2,3
Trendyol 1. Lig,03.02.2013 14:00,GÖZTEPE A.Ş.,BOLUSPOR,1,2
Trendyol 1. Lig,03.02.2013 19:00,SAMSUNSPOR,KARTALSPOR,3,1
Trendyol 1. Lig,03.02.2013 19:00,BUCASPOR,ADANASPOR A.Ş.,4,0
Trendyol 1. Lig,09.02.2013 14:00,KAYSERİ ERCİYESSPOR,GAZİANTEP B.Ş. BLD.SPOR,1,1
Trendyol 1. Lig,09.02.2013 19:00,KARŞIYAKA,BUCASPOR,1,0
Trendyol 1. Lig,10.02.2013 13:00,BOLUSPOR,SAMSUNSPOR,2,1
Trendyol 1. Lig,10.02.2013 13:00,TORKU KONYASPOR,ADANA DEMİRSPOR,3,3
Trendyol 1. Lig,10.02.2013 13:00,KARTALSPOR,Ş.URFASPOR,1,1
Trendyol 1. Lig,10.02.2013 16:00,ÇAYKUR RİZESPOR A.Ş.,GÖZTEPE A.Ş.,5,1
Trendyol 1. Lig,10.02.2013 19:00,ADANASPOR A.Ş.,1461 TRABZON,3,2
Trendyol 1. Lig,10.02.2013 19:00,DENİZLİSPOR,TKİ TAVŞANLI LİNYİTSPOR,0,1
Trendyol 1. Lig,11.02.2013 20:00,MANİSASPOR,MKE ANKARAGÜCÜ,4,0
Trendyol 1. Lig,16.02.2013 13:00,1461 TRABZON,KARŞIYAKA,3,2
Trendyol 1. Lig,16.02.2013 13:00,MKE ANKARAGÜCÜ,Ş.URFASPOR,0,1
Trendyol 1. Lig,16.02.2013 14:00,SAMSUNSPOR,ÇAYKUR RİZESPOR A.Ş.,4,0
Trendyol 1. Lig,16.02.2013 19:00,GÖZTEPE A.Ş.,DENİZLİSPOR,1,1
Trendyol 1. Lig,17.02.2013 13:00,GAZİANTEP B.Ş. BLD.SPOR,ADANASPOR A.Ş.,1,1
Trendyol 1. Lig,17.02.2013 13:00,TKİ TAVŞANLI LİNYİTSPOR,TORKU KONYASPOR,0,1
Trendyol 1. Lig,17.02.2013 15:00,BOLUSPOR,KARTALSPOR,0,1
Trendyol 1. Lig,17.02.2013 19:00,BUCASPOR,MANİSASPOR,1,1
Trendyol 1. Lig,18.02.2013 20:00,ADANA DEMİRSPOR,KAYSERİ ERCİYESSPOR,1,3
Trendyol 1. Lig,23.02.2013 14:00,MANİSASPOR,1461 TRABZON,1,1
Trendyol 1. Lig,23.02.2013 19:00,ÇAYKUR RİZESPOR A.Ş.,BOLUSPOR,1,0
Trendyol 1. Lig,24.02.2013 13:00,KARTALSPOR,MKE ANKARAGÜCÜ,1,1
Trendyol 1. Lig,24.02.2013 13:00,TORKU KONYASPOR,GÖZTEPE A.Ş.,2,0
Trendyol 1. Lig,24.02.2013 13:00,KARŞIYAKA,GAZİANTEP B.Ş. BLD.SPOR,0,0
Trendyol 1. Lig,24.02.2013 15:00,Ş.URFASPOR,BUCASPOR,1,2
Trendyol 1. Lig,24.02.2013 15:00,DENİZLİSPOR,SAMSUNSPOR,2,1
Trendyol 1. Lig,24.02.2013 19:00,ADANASPOR A.Ş.,ADANA DEMİRSPOR,1,1
Trendyol 1. Lig,25.02.2013 19:00,KAYSERİ ERCİYESSPOR,TKİ TAVŞANLI LİNYİTSPOR,2,0
Trendyol 1. Lig,02.03.2013 14:00,ADANA DEMİRSPOR,KARŞIYAKA,0,2
Trendyol 1. Lig,02.03.2013 19:00,ÇAYKUR RİZESPOR A.Ş.,KARTALSPOR,3,0
Trendyol 1. Lig,03.03.2013 13:00,TKİ TAVŞANLI LİNYİTSPOR,ADANASPOR A.Ş.,0,0
Trendyol 1. Lig,03.03.2013 13:00,1461 TRABZON,Ş.URFASPOR,1,0
Trendyol 1. Lig,03.03.2013 13:00,GAZİANTEP B.Ş. BLD.SPOR,MANİSASPOR,0,1
Trendyol 1. Lig,03.03.2013 15:00,SAMSUNSPOR,TORKU KONYASPOR,1,1
Trendyol 1. Lig,03.03.2013 15:00,BUCASPOR,MKE ANKARAGÜCÜ,0,0
Trendyol 1. Lig,03.03.2013 19:00,BOLUSPOR,DENİZLİSPOR,1,1
Trendyol 1. Lig,04.03.2013 20:00,GÖZTEPE A.Ş.,KAYSERİ ERCİYESSPOR,0,0
Trendyol 1. Lig,09.03.2013 14:00,MKE ANKARAGÜCÜ,1461 TRABZON,3,2
Trendyol 1. Lig,09.03.2013 14:00,TORKU KONYASPOR,BOLUSPOR,0,1
Trendyol 1. Lig,09.03.2013 19:00,MANİSASPOR,ADANA DEMİRSPOR,3,0
Trendyol 1. Lig,10.03.2013 13:00,KAYSERİ ERCİYESSPOR,SAMSUNSPOR,2,1
Trendyol 1. Lig,10.03.2013 13:00,KARTALSPOR,BUCASPOR,0,1
Trendyol 1. Lig,10.03.2013 15:00,ADANASPOR A.Ş.,GÖZTEPE A.Ş.,2,1
Trendyol 1. Lig,10.03.2013 15:00,KARŞIYAKA,TKİ TAVŞANLI LİNYİTSPOR,0,0
Trendyol 1. Lig,10.03.2013 19:00,DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,1,0
Trendyol 1. Lig,11.03.2013 20:00,Ş.URFASPOR,GAZİANTEP B.Ş. BLD.SPOR,0,1
Trendyol 1. Lig,16.03.2013 14:00,BOLUSPOR,KAYSERİ ERCİYESSPOR,2,4
Trendyol 1. Lig,16.03.2013 19:00,ÇAYKUR RİZESPOR A.Ş.,TORKU KONYASPOR,2,0
Trendyol 1. Lig,17.03.2013 13:00,1461 TRABZON,BUCASPOR,3,1
Trendyol 1. Lig,17.03.2013 13:00,TKİ TAVŞANLI LİNYİTSPOR,MANİSASPOR,1,0
Trendyol 1. Lig,17.03.2013 13:00,GAZİANTEP B.Ş. BLD.SPOR,MKE ANKARAGÜCÜ,1,1
Trendyol 1. Lig,17.03.2013 15:00,DENİZLİSPOR,KARTALSPOR,1,1
Trendyol 1. Lig,17.03.2013 19:00,GÖZTEPE A.Ş.,KARŞIYAKA,3,2
Trendyol 1. Lig,17.03.2013 19:00,ADANA DEMİRSPOR,Ş.URFASPOR,1,1
Trendyol 1. Lig,18.03.2013 19:00,SAMSUNSPOR,ADANASPOR A.Ş.,1,1
Trendyol 1. Lig,23.03.2013 13:00,MKE ANKARAGÜCÜ,ADANA DEMİRSPOR,1,4
Trendyol 1. Lig,23.03.2013 13:00,BUCASPOR,GAZİANTEP B.Ş. BLD.SPOR,3,1
Trendyol 1. Lig,23.03.2013 13:03,TORKU KONYASPOR,DENİZLİSPOR,2,0
Trendyol 1. Lig,23.03.2013 14:00,KARTALSPOR,1461 TRABZON,1,2
Trendyol 1. Lig,23.03.2013 19:00,Ş.URFASPOR,TKİ TAVŞANLI LİNYİTSPOR,0,0
Trendyol 1. Lig,23.03.2013 19:00,MANİSASPOR,GÖZTEPE A.Ş.,0,1
Trendyol 1. Lig,23.03.2013 19:00,KAYSERİ ERCİYESSPOR,ÇAYKUR RİZESPOR A.Ş.,0,1
Trendyol 1. Lig,24.03.2013 13:00,KARŞIYAKA,SAMSUNSPOR,0,1
Trendyol 1. Lig,24.03.2013 19:00,ADANASPOR A.Ş.,BOLUSPOR,0,1
Trendyol 1. Lig,30.03.2013 14:00,DENİZLİSPOR,KAYSERİ ERCİYESSPOR,1,2
Trendyol 1. Lig,30.03.2013 16:00,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş.,1,0
Trendyol 1. Lig,30.03.2013 19:00,BOLUSPOR,KARŞIYAKA,0,1
Trendyol 1. Lig,31.03.2013 13:00,TKİ TAVŞANLI LİNYİTSPOR,MKE ANKARAGÜCÜ,2,0
Trendyol 1. Lig,31.03.2013 13:00,TORKU KONYASPOR,KARTALSPOR,4,1
Trendyol 1. Lig,31.03.2013 13:00,GAZİANTEP B.Ş. BLD.SPOR,1461 TRABZON,1,0
Trendyol 1. Lig,31.03.2013 15:02,GÖZTEPE A.Ş.,Ş.URFASPOR,4,0
Trendyol 1. Lig,31.03.2013 19:00,SAMSUNSPOR,MANİSASPOR,2,1
Trendyol 1. Lig,01.04.2013 19:00,ADANA DEMİRSPOR,BUCASPOR,5,5
Trendyol 1. Lig,06.04.2013 14:00,MKE ANKARAGÜCÜ,GÖZTEPE A.Ş.,3,1
Trendyol 1. Lig,06.04.2013 14:00,KARŞIYAKA,ÇAYKUR RİZESPOR A.Ş.,0,1
Trendyol 1. Lig,06.04.2013 19:00,MANİSASPOR,BOLUSPOR,2,0
Trendyol 1. Lig,07.04.2013 14:00,BUCASPOR,TKİ TAVŞANLI LİNYİTSPOR,4,2
Trendyol 1. Lig,07.04.2013 14:00,1461 TRABZON,ADANA DEMİRSPOR,0,1
Trendyol 1. Lig,07.04.2013 14:00,KARTALSPOR,GAZİANTEP B.Ş. BLD.SPOR,1,0
Trendyol 1. Lig,07.04.2013 16:00,Ş.URFASPOR,SAMSUNSPOR,2,1
Trendyol 1. Lig,07.04.2013 19:00,KAYSERİ ERCİYESSPOR,TORKU KONYASPOR,0,2
Trendyol 1. Lig,08.04.2013 20:00,ADANASPOR A.Ş.,DENİZLİSPOR,2,1
Trendyol 1. Lig,13.04.2013 14:00,TKİ TAVŞANLI LİNYİTSPOR,1461 TRABZON,1,1
Trendyol 1. Lig,13.04.2013 19:00,ÇAYKUR RİZESPOR A.Ş.,MANİSASPOR,1,1
Trendyol 1. Lig,14.04.2013 14:00,DENİZLİSPOR,KARŞIYAKA,1,2
Trendyol 1. Lig,14.04.2013 14:00,SAMSUNSPOR,MKE ANKARAGÜCÜ,2,4
Trendyol 1. Lig,14.04.2013 14:00,BOLUSPOR,Ş.URFASPOR,0,1
Trendyol 1. Lig,14.04.2013 14:00,TORKU KONYASPOR,ADANASPOR A.Ş.,1,0
Trendyol 1. Lig,14.04.2013 19:00,ADANA DEMİRSPOR,GAZİANTEP B.Ş. BLD.SPOR,1,1
Trendyol 1. Lig,14.04.2013 19:00,KAYSERİ ERCİYESSPOR,KARTALSPOR,1,0
Trendyol 1. Lig,15.04.2013 20:00,GÖZTEPE A.Ş.,BUCASPOR,1,1
Trendyol 1. Lig,20.04.2013 14:00,KARŞIYAKA,TORKU KONYASPOR,1,1
Trendyol 1. Lig,21.04.2013 14:00,ADANASPOR A.Ş.,KAYSERİ ERCİYESSPOR,3,2
Trendyol 1. Lig,21.04.2013 14:00,GAZİANTEP B.Ş. BLD.SPOR,TKİ TAVŞANLI LİNYİTSPOR,3,2
Trendyol 1. Lig,21.04.2013 14:00,1461 TRABZON,GÖZTEPE A.Ş.,1,1
Trendyol 1. Lig,21.04.2013 14:00,KARTALSPOR,ADANA DEMİRSPOR,3,1
Trendyol 1. Lig,21.04.2013 14:00,MANİSASPOR,DENİZLİSPOR,0,1
Trendyol 1. Lig,21.04.2013 14:00,Ş.URFASPOR,ÇAYKUR RİZESPOR A.Ş.,2,2
Trendyol 1. Lig,21.04.2013 14:00,BUCASPOR,SAMSUNSPOR,0,0
Trendyol 1. Lig,22.04.2013 20:00,MKE ANKARAGÜCÜ,BOLUSPOR,1,0
Trendyol 1. Lig,28.04.2013 14:00,KAYSERİ ERCİYESSPOR,KARŞIYAKA,0,1
Trendyol 1. Lig,28.04.2013 14:00,SAMSUNSPOR,1461 TRABZON,0,0
Trendyol 1. Lig,28.04.2013 14:00,DENİZLİSPOR,Ş.URFASPOR,1,1
Trendyol 1. Lig,28.04.2013 14:00,KARTALSPOR,ADANASPOR A.Ş.,3,0
Trendyol 1. Lig,28.04.2013 14:00,GÖZTEPE A.Ş.,GAZİANTEP B.Ş. BLD.SPOR,2,0
Trendyol 1. Lig,28.04.2013 14:00,BOLUSPOR,BUCASPOR,2,5
Trendyol 1. Lig,28.04.2013 14:00,ÇAYKUR RİZESPOR A.Ş.,MKE ANKARAGÜCÜ,3,0
Trendyol 1. Lig,28.04.2013 14:00,TORKU KONYASPOR,MANİSASPOR,2,1
Trendyol 1. Lig,28.04.2013 14:00,ADANA DEMİRSPOR,TKİ TAVŞANLI LİNYİTSPOR,3,2
Trendyol 1. Lig,05.05.2013 15:30,Ş.URFASPOR,TORKU KONYASPOR,2,0
Trendyol 1. Lig,05.05.2013 15:30,1461 TRABZON,BOLUSPOR,1,2
Trendyol 1. Lig,05.05.2013 15:30,TKİ TAVŞANLI LİNYİTSPOR,KARTALSPOR,2,0
Trendyol 1. Lig,05.05.2013 15:30,ADANA DEMİRSPOR,GÖZTEPE A.Ş.,1,0
Trendyol 1. Lig,05.05.2013 15:30,KARŞIYAKA,ADANASPOR A.Ş.,0,2
Trendyol 1. Lig,05.05.2013 15:30,MANİSASPOR,KAYSERİ ERCİYESSPOR,1,2
Trendyol 1. Lig,05.05.2013 15:30,MKE ANKARAGÜCÜ,DENİZLİSPOR,0,3
Trendyol 1. Lig,05.05.2013 15:30,BUCASPOR,ÇAYKUR RİZESPOR A.Ş.,1,0
Trendyol 1. Lig,05.05.2013 15:30,GAZİANTEP B.Ş. BLD.SPOR,SAMSUNSPOR,1,2
Trendyol 1. Lig,11.05.2013 19:00,BOLUSPOR,GAZİANTEP B.Ş. BLD.SPOR,2,0
Trendyol 1. Lig,12.05.2013 14:00,KAYSERİ ERCİYESSPOR,Ş.URFASPOR,3,1
Trendyol 1. Lig,12.05.2013 15:30,KARTALSPOR,KARŞIYAKA,4,3
Trendyol 1. Lig,12.05.2013 15:30,DENİZLİSPOR,BUCASPOR,2,0
Trendyol 1. Lig,12.05.2013 15:30,ADANASPOR A.Ş.,MANİSASPOR,1,2
Trendyol 1. Lig,12.05.2013 15:30,SAMSUNSPOR,ADANA DEMİRSPOR,1,1
Trendyol 1. Lig,12.05.2013 15:30,ÇAYKUR RİZESPOR A.Ş.,1461 TRABZON,2,3
Trendyol 1. Lig,12.05.2013 15:30,TORKU KONYASPOR,MKE ANKARAGÜCÜ,1,0
Trendyol 1. Lig,12.05.2013 18:00,GÖZTEPE A.Ş.,TKİ TAVŞANLI LİNYİTSPOR,0,1
Trendyol 1. Lig,17.08.2013 16:00,BALIKESİRSPOR,TKİ TAVŞANLI LİNYİTSPOR,1,0
Trendyol 1. Lig,17.08.2013 20:00,SAMSUNSPOR,İSTANBUL BBSK,0,1
Trendyol 1. Lig,17.08.2013 20:00,Ş.URFASPOR,KARŞIYAKA,2,2
Trendyol 1. Lig,18.08.2013 16:00,1461 TRABZON,FETHİYESPOR,3,2
Trendyol 1. Lig,18.08.2013 20:00,BOLUSPOR,ADANA DEMİRSPOR,1,0
Trendyol 1. Lig,18.08.2013 20:00,GAZİANTEP B.Ş. BLD.SPOR,DENİZLİSPOR,1,0
Trendyol 1. Lig,18.08.2013 20:00,BUCASPOR,KAHRAMANMARAŞSPOR A.Ş.,2,1
Trendyol 1. Lig,18.08.2013 20:00,ANKARASPOR A.Ş.,MANİSASPOR,3,1
Trendyol 1. Lig,19.08.2013 20:00,ADANASPOR A.Ş.,ORDUSPOR,0,4
Trendyol 1. Lig,24.08.2013 17:00,KAHRAMANMARAŞSPOR A.Ş.,ANKARASPOR A.Ş.,1,1
Trendyol 1. Lig,24.08.2013 20:00,KARŞIYAKA,ADANASPOR A.Ş.,1,0
Trendyol 1. Lig,24.08.2013 20:00,İSTANBUL BBSK,BUCASPOR,2,1
Trendyol 1. Lig,25.08.2013 17:00,TKİ TAVŞANLI LİNYİTSPOR,SAMSUNSPOR,0,3
Trendyol 1. Lig,25.08.2013 20:00,ADANA DEMİRSPOR,GAZİANTEP B.Ş. BLD.SPOR,4,1
Trendyol 1. Lig,25.08.2013 20:00,ORDUSPOR,MERSİN İDMANYURDU,0,0
Trendyol 1. Lig,25.08.2013 20:00,FETHİYESPOR,BALIKESİRSPOR,0,4
Trendyol 1. Lig,25.08.2013 20:00,DENİZLİSPOR,1461 TRABZON,2,0
Trendyol 1. Lig,26.08.2013 20:00,MANİSASPOR,Ş.URFASPOR,0,0
Trendyol 1. Lig,31.08.2013 16:00,1461 TRABZON,ADANA DEMİRSPOR,1,1
Trendyol 1. Lig,31.08.2013 20:00,GAZİANTEP B.Ş. BLD.SPOR,BOLUSPOR,1,1
Trendyol 1. Lig,31.08.2013 20:00,MERSİN İDMANYURDU,KARŞIYAKA,3,0
Trendyol 1. Lig,01.09.2013 17:00,BALIKESİRSPOR,DENİZLİSPOR,3,0
Trendyol 1. Lig,01.09.2013 20:00,SAMSUNSPOR,FETHİYESPOR,2,0
Trendyol 1. Lig,01.09.2013 20:00,BUCASPOR,TKİ TAVŞANLI LİNYİTSPOR,1,2
Trendyol 1. Lig,01.09.2013 20:00,Ş.URFASPOR,KAHRAMANMARAŞSPOR A.Ş.,1,0
Trendyol 1. Lig,01.09.2013 20:00,ADANASPOR A.Ş.,MANİSASPOR,1,2
Trendyol 1. Lig,02.09.2013 20:00,ANKARASPOR A.Ş.,İSTANBUL BBSK,1,1
Trendyol 1. Lig,14.09.2013 17:00,İSTANBUL BBSK,Ş.URFASPOR,2,1
Trendyol 1. Lig,14.09.2013 17:00,TKİ TAVŞANLI LİNYİTSPOR,ANKARASPOR A.Ş.,0,0
Trendyol 1. Lig,14.09.2013 20:00,ADANA DEMİRSPOR,BALIKESİRSPOR,0,1
Trendyol 1. Lig,14.09.2013 20:00,MANİSASPOR,MERSİN İDMANYURDU,3,2
Trendyol 1. Lig,14.09.2013 20:00,FETHİYESPOR,BUCASPOR,4,0
Trendyol 1. Lig,14.09.2013 20:00,DENİZLİSPOR,SAMSUNSPOR,2,2
Trendyol 1. Lig,15.09.2013 16:00,KAHRAMANMARAŞSPOR A.Ş.,ADANASPOR A.Ş.,2,3
Trendyol 1. Lig,15.09.2013 20:00,BOLUSPOR,1461 TRABZON,0,0
Trendyol 1. Lig,15.09.2013 20:00,KARŞIYAKA,ORDUSPOR,0,1
Trendyol 1. Lig,18.09.2013 17:00,BALIKESİRSPOR,BOLUSPOR,1,0
Trendyol 1. Lig,18.09.2013 20:00,ANKARASPOR A.Ş.,FETHİYESPOR,2,1
Trendyol 1. Lig,18.09.2013 20:00,Ş.URFASPOR,TKİ TAVŞANLI LİNYİTSPOR,1,1
Trendyol 1. Lig,18.09.2013 20:00,ADANASPOR A.Ş.,İSTANBUL BBSK,4,0
Trendyol 1. Lig,18.09.2013 20:00,MERSİN İDMANYURDU,KAHRAMANMARAŞSPOR A.Ş.,4,1
Trendyol 1. Lig,18.09.2013 20:00,ORDUSPOR,MANİSASPOR,2,0
Trendyol 1. Lig,19.09.2013 15:00,1461 TRABZON,GAZİANTEP B.Ş. BLD.SPOR,1,1
Trendyol 1. Lig,19.09.2013 20:00,SAMSUNSPOR,ADANA DEMİRSPOR,2,2
Trendyol 1. Lig,19.09.2013 20:00,BUCASPOR,DENİZLİSPOR,1,0
Trendyol 1. Lig,21.09.2013 17:00,TKİ TAVŞANLI LİNYİTSPOR,ADANASPOR A.Ş.,2,2
Trendyol 1. Lig,21.09.2013 20:00,MANİSASPOR,KARŞIYAKA,2,3
Trendyol 1. Lig,22.09.2013 16:00,KAHRAMANMARAŞSPOR A.Ş.,ORDUSPOR,2,3
Trendyol 1. Lig,22.09.2013 16:30,DENİZLİSPOR,ANKARASPOR A.Ş.,0,4
Trendyol 1. Lig,22.09.2013 19:00,ADANA DEMİRSPOR,BUCASPOR,5,4
Trendyol 1. Lig,22.09.2013 20:00,BOLUSPOR,SAMSUNSPOR,1,0
Trendyol 1. Lig,22.09.2013 20:00,GAZİANTEP B.Ş. BLD.SPOR,BALIKESİRSPOR,2,1
Trendyol 1. Lig,22.09.2013 20:00,FETHİYESPOR,Ş.URFASPOR,1,3
Trendyol 1. Lig,23.09.2013 20:00,İSTANBUL BBSK,MERSİN İDMANYURDU,2,3
Trendyol 1. Lig,28.09.2013 14:00,BALIKESİRSPOR,1461 TRABZON,4,0
Trendyol 1. Lig,28.09.2013 17:00,ORDUSPOR,İSTANBUL BBSK,0,1
Trendyol 1. Lig,28.09.2013 19:00,MERSİN İDMANYURDU,TKİ TAVŞANLI LİNYİTSPOR,2,0
Trendyol 1. Lig,29.09.2013 14:00,ANKARASPOR A.Ş.,ADANA DEMİRSPOR,3,0
Trendyol 1. Lig,29.09.2013 15:00,Ş.URFASPOR,DENİZLİSPOR,3,0
Trendyol 1. Lig,29.09.2013 19:00,SAMSUNSPOR,GAZİANTEP B.Ş. BLD.SPOR,2,1
Trendyol 1. Lig,29.09.2013 19:00,ADANASPOR A.Ş.,FETHİYESPOR,1,1
Trendyol 1. Lig,29.09.2013 19:00,KARŞIYAKA,KAHRAMANMARAŞSPOR A.Ş.,0,0
Trendyol 1. Lig,30.09.2013 20:00,BUCASPOR,BOLUSPOR,2,0
Trendyol 1. Lig,05.10.2013 14:00,İSTANBUL BBSK,KARŞIYAKA,4,2
Trendyol 1. Lig,05.10.2013 19:00,GAZİANTEP B.Ş. BLD.SPOR,BUCASPOR,1,2
Trendyol 1. Lig,06.10.2013 14:00,1461 TRABZON,SAMSUNSPOR,1,1
Trendyol 1. Lig,06.10.2013 14:00,KAHRAMANMARAŞSPOR A.Ş.,MANİSASPOR,0,1
Trendyol 1. Lig,06.10.2013 14:00,TKİ TAVŞANLI LİNYİTSPOR,ORDUSPOR,0,1
Trendyol 1. Lig,06.10.2013 16:00,BOLUSPOR,ANKARASPOR A.Ş.,2,3
Trendyol 1. Lig,06.10.2013 19:00,FETHİYESPOR,MERSİN İDMANYURDU,0,1
Trendyol 1. Lig,06.10.2013 19:00,DENİZLİSPOR,ADANASPOR A.Ş.,0,0
Trendyol 1. Lig,07.10.2013 20:00,ADANA DEMİRSPOR,Ş.URFASPOR,2,2
Trendyol 1. Lig,19.10.2013 14:00,SAMSUNSPOR,BALIKESİRSPOR,3,0
Trendyol 1. Lig,19.10.2013 19:00,BUCASPOR,1461 TRABZON,0,2
Trendyol 1. Lig,19.10.2013 19:00,ANKARASPOR A.Ş.,GAZİANTEP B.Ş. BLD.SPOR,0,1
Trendyol 1. Lig,20.10.2013 14:00,ORDUSPOR,FETHİYESPOR,3,0
Trendyol 1. Lig,20.10.2013 16:00,MANİSASPOR,İSTANBUL BBSK,2,1
Trendyol 1. Lig,20.10.2013 19:00,Ş.URFASPOR,BOLUSPOR,3,4
Trendyol 1. Lig,20.10.2013 19:00,ADANASPOR A.Ş.,ADANA DEMİRSPOR,2,2
Trendyol 1. Lig,20.10.2013 19:00,KARŞIYAKA,TKİ TAVŞANLI LİNYİTSPOR,1,1
Trendyol 1. Lig,21.10.2013 20:00,MERSİN İDMANYURDU,DENİZLİSPOR,0,1
Trendyol 1. Lig,26.10.2013 14:00,1461 TRABZON,ANKARASPOR A.Ş.,0,0
Trendyol 1. Lig,26.10.2013 14:00,BALIKESİRSPOR,BUCASPOR,2,0
Trendyol 1. Lig,26.10.2013 14:00,İSTANBUL BBSK,KAHRAMANMARAŞSPOR A.Ş.,3,0
Trendyol 1. Lig,26.10.2013 14:00,TKİ TAVŞANLI LİNYİTSPOR,MANİSASPOR,3,3
Trendyol 1. Lig,26.10.2013 16:30,DENİZLİSPOR,ORDUSPOR,0,1
Trendyol 1. Lig,26.10.2013 19:00,BOLUSPOR,ADANASPOR A.Ş.,1,1
Trendyol 1. Lig,26.10.2013 19:00,FETHİYESPOR,KARŞIYAKA,0,3
Trendyol 1. Lig,27.10.2013 14:00,GAZİANTEP B.Ş. BLD.SPOR,Ş.URFASPOR,0,1
Trendyol 1. Lig,27.10.2013 19:00,ADANA DEMİRSPOR,MERSİN İDMANYURDU,1,1
Trendyol 1. Lig,02.11.2013 14:00,ANKARASPOR A.Ş.,BALIKESİRSPOR,3,1
Trendyol 1. Lig,02.11.2013 19:00,Ş.URFASPOR,1461 TRABZON,0,1
Trendyol 1. Lig,02.11.2013 19:00,MANİSASPOR,FETHİYESPOR,5,1
Trendyol 1. Lig,03.11.2013 14:00,BUCASPOR,SAMSUNSPOR,1,1
Trendyol 1. Lig,03.11.2013 14:00,KAHRAMANMARAŞSPOR A.Ş.,TKİ TAVŞANLI LİNYİTSPOR,4,1
Trendyol 1. Lig,03.11.2013 16:30,ADANASPOR A.Ş.,GAZİANTEP B.Ş. BLD.SPOR,3,0
Trendyol 1. Lig,03.11.2013 16:30,MERSİN İDMANYURDU,BOLUSPOR,0,0
Trendyol 1. Lig,03.11.2013 16:30,KARŞIYAKA,DENİZLİSPOR,0,1
